id,year,district_code,district_name,dong_code,dong_name,lot_type_code,lot_type,main_no,sub_no,building_name,contract_day,price,arch_area,land_area,floor,built_year,housing_type,deal_type,address,latitude,longitude
121,2025,11215,광진구,10300,구의동,1,대지,248,130,광현빌라,2025-03-28,330000000,76.52,40.0,2.0,2000.0,연립다세대,직거래,서울특별시 광진구 구의동 0248-0130 광현빌라,37.5398957327979,127.085463204495
122,2025,11215,광진구,10300,구의동,1,대지,49,10,광현빌라트13차,2025-02-28,315000000,69.52,28.0,5.0,2001.0,연립다세대,중개거래,서울특별시 광진구 구의동 0049-0010 광현빌라트13차,37.5523407442358,127.092445771391
123,2025,11215,광진구,10300,구의동,1,대지,546,7,구의강변우성아파트,2025-06-24,1590000000,84.76,0.0,17.0,1992.0,아파트,중개거래,서울특별시 광진구 구의동 0546-0007 구의강변우성아파트,37.5353400419669,127.09293075646
124,2025,11215,광진구,10300,구의동,1,대지,642,3,구의동에코하임,2025-06-08,620000000,52.98,34.0,5.0,2023.0,연립다세대,직거래,서울특별시 광진구 구의동 0642-0003 구의동에코하임,37.543309508693,127.081933723897
125,2025,11215,광진구,10300,구의동,1,대지,80,29,구의동홀가하우스,2025-03-18,480000000,26.96,15.0,9.0,2020.0,연립다세대,중개거래,서울특별시 광진구 구의동 0080-0029 구의동홀가하우스,37.5463244528774,127.086329989872
126,2025,11215,광진구,10300,구의동,1,대지,251,171,구의에코하임,2025-06-17,507000000,29.4,13.0,8.0,2025.0,연립다세대,직거래,서울특별시 광진구 구의동 0251-0171 구의에코하임,37.5410248658138,127.084461065582
127,2025,11215,광진구,10300,구의동,1,대지,671,0,구의자이르네,2025-07-12,925000000,59.781,0.0,13.0,2021.0,아파트,중개거래,서울특별시 광진구 구의동 0671-0000 구의자이르네,37.545466944394,127.088797661055
128,2025,11215,광진구,10300,구의동,1,대지,611,0,구의현대2단지,2025-06-10,1800000000,84.86,0.0,23.0,1996.0,아파트,중개거래,서울특별시 광진구 구의동 0611-0000 구의현대2단지,37.5386275109447,127.095874079019
129,2025,11215,광진구,10300,구의동,1,대지,610,0,구의현대6단지,2025-03-19,1532500000,84.92,0.0,11.0,1994.0,아파트,중개거래,서울특별시 광진구 구의동 0610-0000 구의현대6단지,37.5384985628719,127.09466413874
130,2025,11215,광진구,10300,구의동,1,대지,587,54,구의현대7단지현대홈타운,2025-02-22,980000000,59.97,0.0,7.0,1997.0,아파트,중개거래,서울특별시 광진구 구의동 0587-0054 구의현대7단지현대홈타운,37.5368375299652,127.090930397466
131,2025,11215,광진구,10500,자양동,1,대지,779,11,구의현대하이엘,2025-05-31,800000000,69.08,0.0,15.0,2005.0,아파트,중개거래,서울특별시 광진구 자양동 0779-0011 구의현대하이엘,37.5375239543766,127.082272036701
132,2025,11215,광진구,10200,능동,1,대지,222,2,군자 아델리제,2025-03-27,191000000,17.65,30.2766,6.0,2019.0,오피스텔,중개거래,서울특별시 광진구 능동 0222-0002 군자 아델리제,37.5561465352134,127.081073051993
133,2025,11215,광진구,10300,구의동,1,대지,27,7,궁전빌라,2025-05-24,380000000,78.92,58.0,1.0,1993.0,연립다세대,중개거래,서울특별시 광진구 구의동 0027-0007 궁전빌라,37.5542258806567,127.093729540574
134,2025,11215,광진구,10300,구의동,1,대지,25,18,그랜드빌,2025-03-10,255000000,57.99,25.0,2.0,2002.0,연립다세대,중개거래,서울특별시 광진구 구의동 0025-0018 그랜드빌,37.5532037051557,127.094737736157
135,2025,11215,광진구,10300,구의동,1,대지,31,36,그랜드빌(나),2025-04-28,281000000,57.52,26.0,3.0,2003.0,연립다세대,직거래,서울특별시 광진구 구의동 0031-0036 그랜드빌(나),37.5527331317296,127.093244099038
136,2025,11215,광진구,10500,자양동,1,대지,636,11,그랜드아파트,2025-06-19,740000000,59.1,0.0,6.0,2023.0,아파트,중개거래,서울특별시 광진구 자양동 0636-0011 그랜드아파트,37.5317475979216,127.080237362099
137,2025,11215,광진구,10300,구의동,1,대지,76,1,그랜드파크 오피스텔,2025-02-10,192000000,19.396,28.241,7.0,2017.0,오피스텔,중개거래,서울특별시 광진구 구의동 0076-0001 그랜드파크 오피스텔,37.5513457353509,127.089333351949
138,2025,11215,광진구,10500,자양동,1,대지,617,39,그레이스빌,2025-03-26,345000000,28.8,24.0,4.0,2017.0,연립다세대,중개거래,서울특별시 광진구 자양동 0617-0039 그레이스빌,37.5336689965657,127.08034894044
139,2025,11215,광진구,10100,중곡동,1,대지,190,37,그레이스힐즈,2025-07-09,550000000,45.72,27.0,5.0,2023.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0190-0037 그레이스힐즈,37.5662124181828,127.077936722628
140,2025,11215,광진구,10900,군자동,1,대지,354,5,그리다,2025-06-09,430000000,35.18,35.18,2.0,2024.0,오피스텔,직거래,서울특별시 광진구 군자동 0354-0005 그리다,37.5499974472422,127.068952181187
141,2025,11215,광진구,10900,군자동,1,대지,27,13,그리미아빌,2025-05-08,400000000,75.45,41.0,5.0,2000.0,연립다세대,중개거래,서울특별시 광진구 군자동 0027-0013 그리미아빌,37.5534409228372,127.075933887051
142,2025,11215,광진구,10500,자양동,1,대지,665,0,그린,2025-02-06,830000000,75.32,0.0,1.0,2003.0,아파트,중개거래,서울특별시 광진구 자양동 0665-0000 그린,37.5299441279929,127.083012549762
143,2025,11215,광진구,10500,자양동,1,대지,800,9,그린빌,2025-04-04,630000000,52.11,34.0,3.0,2007.0,연립다세대,중개거래,서울특별시 광진구 자양동 0800-0009 그린빌,37.5363873455533,127.07719670886
144,2025,11215,광진구,10100,중곡동,1,대지,608,5,그린빌라,2025-05-02,270000000,29.723,20.0,2.0,2015.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0608-0005 그린빌라,37.5703708578232,127.085879710816
145,2025,11215,광진구,10300,구의동,1,대지,36,34,그린아트빌라(A),2025-04-28,110000000,41.64,29.0,-1.0,1989.0,연립다세대,중개거래,서울특별시 광진구 구의동 0036-0034 그린아트빌라(A),37.5501831489263,127.095694686781
146,2025,11215,광진구,10100,중곡동,1,대지,130,1,그린트리,2025-03-24,650000000,84.3,0.0,4.0,2004.0,아파트,중개거래,서울특별시 광진구 중곡동 0130-0001 그린트리,37.5562082169518,127.085219265845
147,2025,11215,광진구,10100,중곡동,1,대지,258,6,그린하우스,2025-05-29,305000000,48.0,28.0,5.0,2002.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0258-0006 그린하우스,37.560771117775,127.079430141813
148,2025,11215,광진구,10900,군자동,1,대지,76,17,그린하우스(2차),2025-03-19,215000000,83.31,57.0,-1.0,1997.0,연립다세대,중개거래,서울특별시 광진구 군자동 0076-0017 그린하우스(2차),37.5535989449278,127.075391620992
149,2025,11215,광진구,10300,구의동,1,대지,57,109,그린힐(57-109),2025-05-10,280000000,43.2,21.0,4.0,2003.0,연립다세대,중개거래,서울특별시 광진구 구의동 0057-0109 그린힐(57-109),37.5502802788366,127.092985289252
150,2025,11215,광진구,10400,광장동,1,대지,218,1,극동1,2025-06-11,3300000000,156.92,0.0,11.0,1985.0,아파트,중개거래,서울특별시 광진구 광장동 0218-0001 극동1,37.5431587122415,127.104188607133
151,2025,11215,광진구,10400,광장동,1,대지,218,1,극동2,2025-06-06,3000000000,156.91,0.0,8.0,1989.0,아파트,중개거래,서울특별시 광진구 광장동 0218-0001 극동2,37.5431587122415,127.104188607133
152,2025,11215,광진구,10300,구의동,1,대지,209,4,극동하이빌(209-4),2025-04-09,325000000,57.51,33.0,1.0,2001.0,연립다세대,중개거래,서울특별시 광진구 구의동 0209-0004 극동하이빌(209-4),37.5406579606106,127.091731845958
153,2025,11215,광진구,10900,군자동,1,대지,63,0,극동하이츠빌라(가),2025-04-17,265000000,34.46,19.0,1.0,1992.0,연립다세대,중개거래,서울특별시 광진구 군자동 0063-0000 극동하이츠빌라(가),37.5546238425608,127.074519870317
154,2025,11215,광진구,10500,자양동,1,대지,791,0,금강KCC,2025-01-24,1310000000,84.73,0.0,10.0,2002.0,아파트,중개거래,서울특별시 광진구 자양동 0791-0000 금강KCC,37.5376407510953,127.074350784543
155,2025,11215,광진구,10100,중곡동,1,대지,147,66,금강빌라(147-66),2025-06-13,300000000,96.97,53.0,2.0,1995.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0147-0066 금강빌라(147-66),37.5608897864169,127.089138189637
156,2025,11215,광진구,10100,중곡동,1,대지,259,9,금강주택,2025-07-02,245000000,44.27,31.0,2.0,1986.0,연립다세대,직거래,서울특별시 광진구 중곡동 0259-0009 금강주택,37.5603879579245,127.079913809349
157,2025,11215,광진구,10200,능동,1,대지,314,9,금선빌라트(가),2025-03-31,550000000,78.41,38.0,1.0,2000.0,연립다세대,중개거래,서울특별시 광진구 능동 0314-0009 금선빌라트(가),37.5520388956377,127.077847043839
158,2025,11215,광진구,10100,중곡동,1,대지,255,21,금성빌라,2025-07-14,550000000,63.6,31.0,2.0,2002.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0255-0021 금성빌라,37.5620763231484,127.078046389533
159,2025,11215,광진구,10300,구의동,1,대지,241,32,금성주택(241-32),2025-06-27,158500000,34.5,23.0,-1.0,1986.0,연립다세대,중개거래,서울특별시 광진구 구의동 0241-0032 금성주택(241-32),37.5406756766857,127.08689194712
160,2025,11215,광진구,10300,구의동,1,대지,237,16,금성하이빌,2024-12-09,460000000,29.49,18.0,5.0,2023.0,연립다세대,직거래,서울특별시 광진구 구의동 0237-0016 금성하이빌,37.5433228724601,127.085576763658
161,2025,11215,광진구,10400,광장동,1,대지,578,0,금호베스트빌,2025-01-24,998000000,59.93,0.0,13.0,2001.0,아파트,중개거래,서울특별시 광진구 광장동 0578-0000 금호베스트빌,37.5437532629126,127.094011537775
162,2025,11215,광진구,10500,자양동,1,대지,590,2,금호연립나동,2025-01-09,730000000,67.17,67.0,2.0,1980.0,연립다세대,중개거래,서울특별시 광진구 자양동 0590-0002 금호연립나동,37.5303638060315,127.074227710021
163,2025,11215,광진구,10300,구의동,1,대지,551,4,금화센스빌,2025-06-25,418000000,71.1,37.0,1.0,2001.0,연립다세대,중개거래,서울특별시 광진구 구의동 0551-0004 금화센스빌,37.5557138201096,127.095041616348
164,2025,11215,광진구,10100,중곡동,1,대지,91,46,금화아트빌,2025-06-26,297000000,31.05,18.0,5.0,2012.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0091-0046 금화아트빌,37.5554513193852,127.089203689591
165,2025,11215,광진구,10500,자양동,1,대지,202,36,까사리버,2025-04-19,880000000,23.35,16.0,4.0,2022.0,연립다세대,중개거래,서울특별시 광진구 자양동 0202-0036 까사리버,37.5353071672498,127.061319497564
166,2025,11215,광진구,10300,구의동,1,대지,57,15,까사밀라,2025-05-22,397500000,39.24,28.0,3.0,2022.0,연립다세대,직거래,서울특별시 광진구 구의동 0057-0015 까사밀라,37.5502284863456,127.092622416545
167,2025,11215,광진구,10300,구의동,1,대지,45,5,나경그린빌,2025-05-23,385000000,55.99,28.0,3.0,2012.0,연립다세대,중개거래,서울특별시 광진구 구의동 0045-0005 나경그린빌,37.551099820517,127.09435596451
168,2025,11215,광진구,10100,중곡동,1,대지,147,101,나경빌,2025-05-03,297000000,42.57,27.0,3.0,2011.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0147-0101 나경빌,37.5608897864169,127.089138189637
169,2025,11215,광진구,10100,중곡동,1,대지,123,38,나경타운,2025-01-31,240000000,53.69,39.0,6.0,2015.0,연립다세대,직거래,서울특별시 광진구 중곡동 0123-0038 나경타운,37.5563791130262,127.087590131627
170,2025,11215,광진구,10300,구의동,1,대지,22,29,나경타운(22-29),2025-03-27,355000000,43.78,31.0,2.0,2017.0,연립다세대,중개거래,서울특별시 광진구 구의동 0022-0029 나경타운(22-29),37.553730557257,127.094913817698
171,2025,11215,광진구,10100,중곡동,1,대지,106,36,나래빌Ⅲ,2025-03-31,179000000,36.54,18.0,4.0,2002.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0106-0036 나래빌Ⅲ,37.5557421608662,127.093284969159
172,2025,11215,광진구,10900,군자동,1,대지,465,24,나래아트빌,2025-06-20,595000000,59.94,33.0,3.0,2008.0,연립다세대,중개거래,서울특별시 광진구 군자동 0465-0024 나래아트빌,37.5574116297467,127.074072431115
173,2025,11215,광진구,10400,광장동,1,대지,350,3,나폴리움,2025-05-24,440000000,42.99,35.0,4.0,2015.0,연립다세대,중개거래,서울특별시 광진구 광장동 0350-0003 나폴리움,37.5489313232751,127.105201985698
174,2025,11215,광진구,10300,구의동,1,대지,251,90,남양빌라,2025-01-25,318000000,49.95,25.0,3.0,1991.0,연립다세대,중개거래,서울특별시 광진구 구의동 0251-0090 남양빌라,37.5401267469677,127.084085638595
175,2025,11215,광진구,10500,자양동,1,대지,218,38,네모하우스(218-38),2025-03-22,548000000,54.78,28.0,5.0,2014.0,연립다세대,중개거래,서울특별시 광진구 자양동 0218-0038 네모하우스(218-38),37.536346904238,127.081337641224
176,2025,11215,광진구,10100,중곡동,1,대지,646,21,네스빌(646-21),2025-01-24,605000000,68.66,47.0,3.0,2011.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0646-0021 네스빌(646-21),37.5592708390229,127.079607145815
177,2025,11215,광진구,10200,능동,1,대지,255,18,노블레스 빌,2025-05-23,170000000,24.04,30.64,5.0,2003.0,오피스텔,중개거래,서울특별시 광진구 능동 0255-0018 노블레스 빌,37.5536993571029,127.087359522177
178,2025,11215,광진구,10100,중곡동,1,대지,235,29,누리마루,2025-05-10,435000000,43.575,28.0,2.0,2016.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0235-0029 누리마루,37.5651858343029,127.077509726431
179,2025,11215,광진구,10300,구의동,1,대지,210,65,뉴씨티빌,2025-06-11,400000000,63.09,34.0,3.0,2003.0,연립다세대,중개거래,서울특별시 광진구 구의동 0210-0065 뉴씨티빌,37.5397838122617,127.091729869844
180,2025,11215,광진구,10300,구의동,1,대지,51,13,뉴월드맨션,2025-05-26,170000000,61.4,29.0,-1.0,1995.0,연립다세대,직거래,서울특별시 광진구 구의동 0051-0013 뉴월드맨션,37.5529771161679,127.091524112146
181,2025,11215,광진구,10300,구의동,1,대지,61,11,뉴청광휴먼빌,2025-06-09,450000000,80.49,49.0,3.0,2002.0,연립다세대,직거래,서울특별시 광진구 구의동 0061-0011 뉴청광휴먼빌,37.5470224038429,127.090609396513
182,2025,11215,광진구,10500,자양동,1,대지,611,34,뉴페리온,2025-01-15,445000000,24.27,15.0,6.0,2019.0,연립다세대,중개거래,서울특별시 광진구 자양동 0611-0034 뉴페리온,37.5351596346249,127.076516361039
183,2025,11215,광진구,10500,자양동,1,대지,688,0,뉴현대빌라(688),2025-03-28,400000000,58.65,24.0,-1.0,1996.0,연립다세대,중개거래,서울특별시 광진구 자양동 0688-0000 뉴현대빌라(688),37.531689104161,127.088222425316
184,2025,11215,광진구,10500,자양동,1,대지,775,12,늘푸른하우스,2025-03-04,490000000,29.98,23.0,3.0,2016.0,연립다세대,중개거래,서울특별시 광진구 자양동 0775-0012 늘푸른하우스,37.5379274236169,127.080571204012
185,2025,11215,광진구,10200,능동,1,대지,253,26,능동벨류,2025-03-17,340000000,28.15,22.0,3.0,2019.0,연립다세대,중개거래,서울특별시 광진구 능동 0253-0026 능동벨류,37.5525695687959,127.086293849238
186,2025,11215,광진구,10100,중곡동,1,대지,199,1,다베로,2025-06-13,560000000,48.74,27.0,5.0,2024.0,연립다세대,직거래,서울특별시 광진구 중곡동 0199-0001 다베로,37.5701872700215,127.083443756537
187,2025,11215,광진구,10300,구의동,1,대지,218,12,다성리버텔,2025-06-21,240000000,34.88,45.03,4.0,2002.0,오피스텔,중개거래,서울특별시 광진구 구의동 0218-0012 다성리버텔,37.5389649266995,127.092725704127
188,2025,11215,광진구,10300,구의동,1,대지,649,7,다성파크빌리지,2025-03-15,260000000,45.84,21.0,3.0,1996.0,연립다세대,중개거래,서울특별시 광진구 구의동 0649-0007 다성파크빌리지,37.5430891569313,127.081886636729
189,2025,11215,광진구,10100,중곡동,1,대지,18,132,다성피렌체,2025-05-05,383000000,49.35,23.0,4.0,2013.0,연립다세대,중개거래,서울특별시 광진구 중곡동 0018-0132 다성피렌체,37.5647691618507,127.088116654614
190,2025,11215,광진구,10500,자양동,1,대지,653,27,다솜,2025-05-08,400000000,44.38,29.0,3.0,2009.0,연립다세대,중개거래,서울특별시 광진구 자양동 0653-0027 다솜,37.5320609768228,127.081275738807
191,2025,11215,광진구,10900,군자동,1,대지,39,1,다우그린빌,2025-06-05,567000000,72.24,36.0,2.0,2002.0,연립다세대,중개거래,서울특별시 광진구 군자동 0039-0001 다우그린빌,37.5561968156028,127.074644004619
